recurso;sistema;manual;ramo_ser;recurso_catalogo;pareamento;secao;tipo;texto_original;idade_min;idade_max;sexo;pergunta;documento;fonte
ONCOLOGIA - AVALIAÇÃO EM ONCOLOGIA (NEUROLOGIA);SER;REUNI;RedeGeral;;SEM_PAR;exclusao;NaoDedutivel;Tratamento Primário de Doenças Oncológicas, Hemato-Oncológicas, Neoplasias do Sistema Nervoso Central ou Periférico. O ambulatório atende apenas complicações do tratamento destas doenças e não as doenças propriamente ditas;;;;Tratamento Primário de Doenças Oncológicas, Hemato-Oncológicas, Neoplasias do Sistema Nervoso Central ou Periférico. O ambulatório atende apenas complicações do tratamento destas doenças e não as doenças propriamente ditas;;REUNI p.23
ONCOLOGIA - AVALIAÇÃO EM ONCOLOGIA (NEUROLOGIA);SER;REUNI;RedeGeral;;SEM_PAR;exclusao;NaoDedutivel;Encaminhamentos para Neuro-oncologia Cirúrgica. Os atendimentos do ambulatório são apenas clínicos por neurologista;;;;Encaminhamentos para Neuro-oncologia Cirúrgica. Os atendimentos do ambulatório são apenas clínicos por neurologista;;REUNI p.23
ONCOLOGIA - AVALIAÇÃO EM ONCOLOGIA (NEUROLOGIA);SER;REUNI;RedeGeral;;SEM_PAR;exclusao;NaoDedutivel;Encaminhamento para Cuidados Paliativos. Não é o foco de atendimento deste ambulatório e já existem serviços na rede com este perfil;;;;Encaminhamento para Cuidados Paliativos. Não é o foco de atendimento deste ambulatório e já existem serviços na rede com este perfil;;REUNI p.23
ONCOLOGIA - AVALIAÇÃO EM ONCOLOGIA (NEUROLOGIA);SER;REUNI;RedeGeral;;SEM_PAR;exclusao;NaoDedutivel;Encaminhamento para tratamento de Doenças Infecciosas, Dores, Cefaleias, Transtornos emocionais ou psiquiátricos, mesmo que decorrente de tratamentos oncológicos. Não são foco deste ambulatório e já existem serviços na rede com este perfil;;;;Encaminhamento para tratamento de Doenças Infecciosas, Dores, Cefaleias, Transtornos emocionais ou psiquiátricos, mesmo que decorrente de tratamentos oncológicos. Não são foco deste ambulatório e já existem serviços na rede com este perfil;;REUNI p.23
ONCOLOGIA - AVALIAÇÃO EM ONCOLOGIA (NEUROLOGIA);SER;REUNI;RedeGeral;;SEM_PAR;exclusao;NaoDedutivel;Pacientes graves e instáveis, por se tratar de atendimento ambulatorial;;;;Pacientes graves e instáveis, por se tratar de atendimento ambulatorial;;REUNI p.23
ONCOLOGIA - AVALIAÇÃO EM ONCOLOGIA (NEUROLOGIA);SER;REUNI;RedeGeral;;SEM_PAR;exclusao;NaoDedutivel;Indivíduos com menos de 18 anos. Recurso Requisitos necessários TRIAGEM EM ONCOLOGIA PEDIÁTRICA;;;;Indivíduos com menos de 18 anos. Recurso Requisitos necessários TRIAGEM EM ONCOLOGIA PEDIÁTRICA;;REUNI p.23
ONCOLOGIA - ESCOLIOSE;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Apresentar laudo e imagem de RX Panorâmico de Coluna em AP e Perfil, com medida do ângulo de Cobb > 30º;;;;;Apresentar laudo e imagem de RX Panorâmico de Coluna em AP e Perfil, com medida do ângulo de Cobb > 30º;REUNI p.26
ONCOLOGIA - ESTÔMAGO/DUODENO;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir o resultado do exame de Endoscopia Digestiva Alta (EDA) e/ou Tomografia Computadorizada de Abdome e Tórax com lesão suspeita e laudo histopatológico;;;;;Inserir o resultado do exame de Endoscopia Digestiva Alta (EDA) e/ou Tomografia Computadorizada de Abdome e Tórax com lesão suspeita e laudo histopatológico;REUNI p.17
ONCOLOGIA - ESÔFAGO;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir o resultado do exame de Endoscopia Digestiva Alta (EDA) e/ou Tomografia Computadorizada de Abdome e Tórax com lesão suspeita e laudo histopatológico;;;;;Inserir o resultado do exame de Endoscopia Digestiva Alta (EDA) e/ou Tomografia Computadorizada de Abdome e Tórax com lesão suspeita e laudo histopatológico;REUNI p.17
ONCOLOGIA - HÉRNIAS DE DISCO;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;NaoDedutivel;"Inclui: a. Hérnia com compressão medular; b. Hérnia com compressão radicular; c. Hérnia extrusa; d. Abaulamentos discais onde o exame de eletroneuromiografia demonstre comprometimento radicular";;;;"Inclui: a. Hérnia com compressão medular; b. Hérnia com compressão radicular; c. Hérnia extrusa; d. Abaulamentos discais onde o exame de eletroneuromiografia demonstre comprometimento radicular";;REUNI p.26
ONCOLOGIA - JOELHO (INFANTIL – ATÉ 15 ANOS);SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Também apresentar RX panorâmico de membros inferiores para os casos de deformidades angulares;;;;;Também apresentar RX panorâmico de membros inferiores para os casos de deformidades angulares;REUNI p.25
ONCOLOGIA - JOELHO (INFANTIL – ATÉ 15 ANOS);SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Para lesões menisco-ligamentares, inserir, além do RX joelho em AP e perfil, o laudo da RNM;;;;;Para lesões menisco-ligamentares, inserir, além do RX joelho em AP e perfil, o laudo da RNM;REUNI p.25
ONCOLOGIA - LESÕES LIGAMENTARES/ MENISCO EM PACIENTES A PARTIR DE 50 ANOS;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Dedutivel;Geralmente, para pacientes a partir de 50 anos não se aplica solicitação do procedimento, portanto deve- se discutir com;50;;;;;REUNI p.25
ONCOLOGIA - LESÕES LIGAMENTARES/ MENISCO EM PACIENTES A PARTIR DE 50 ANOS;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;NaoDedutivel;Ortopedista o tratamento conservador;;;;Ortopedista o tratamento conservador;;REUNI p.25
ONCOLOGIA - LESÕES LIGAMENTARES/ MENISCO EM PACIENTES A PARTIR DE 50 ANOS;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Caso o procedimento cirúrgico seja indicado após avaliação pelo ortopedista, para pacientes a partir de 50 anos é obrigatório, além do laudo do exame de RNM, inserir a imagem do exame de RX com carga dos joelhos;50;;;;Caso o procedimento cirúrgico seja indicado após avaliação pelo ortopedista, para pacientes a partir de 50 anos é obrigatório, além do laudo do exame de RNM, inserir a imagem do exame de RX com carga dos joelhos;REUNI p.25
ONCOLOGIA - NÓDULOS TUMORAIS PULMÃO TUMORES MEDIASTI TUMORES DA PLEU;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;NaoDedutivel;Todos os pacientes encaminhados deverão ter um exame Tomografia Computadorizada do tórax e abdome superior;;;;Todos os pacientes encaminhados deverão ter um exame Tomografia Computadorizada do tórax e abdome superior;;REUNI p.17
ONCOLOGIA - NÓDULOS TUMORAIS PULMÃO TUMORES MEDIASTI TUMORES DA PLEU;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;NaoDedutivel;NO RA Local da lesão Requisitos necessários CÓLON;;;;NO RA Local da lesão Requisitos necessários CÓLON;;REUNI p.17
ONCOLOGIA - NÓDULOS TUMORAIS PULMÃO TUMORES MEDIASTI TUMORES DA PLEU;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir o resultado do exame de Colonoscopia e/ou Tomografia Computadorizada de Abdome Total e Pelve com contraste e/ou RNM de Pelve;;;;;Inserir o resultado do exame de Colonoscopia e/ou Tomografia Computadorizada de Abdome Total e Pelve com contraste e/ou RNM de Pelve;REUNI p.17
ONCOLOGIA - NÓDULOS TUMORAIS PULMÃO TUMORES MEDIASTI TUMORES DA PLEU;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir laudo histopatológico RETO;;;;;Inserir laudo histopatológico RETO;REUNI p.17
ONCOLOGIA - NÓDULOS TUMORAIS PULMÃO TUMORES MEDIASTI TUMORES DA PLEU;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir o resultado do exame de Colonoscopia (ou Retossigmoidoscopia) e/ou Tomografia Computadorizada de Abdome Total e Pelve com contraste e/ou RNM de pelve;;;;;Inserir o resultado do exame de Colonoscopia (ou Retossigmoidoscopia) e/ou Tomografia Computadorizada de Abdome Total e Pelve com contraste e/ou RNM de pelve;REUNI p.17
ONCOLOGIA - NÓDULOS TUMORAIS PULMÃO TUMORES MEDIASTI TUMORES DA PLEU;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir laudo histopatológico;;;;;Inserir laudo histopatológico;REUNI p.17
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA ADULTO;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia (Oncologia);composto;exclusao;NaoDedutivel;a. Adenomegalias reacionais a viroses agudas. b. Atipias linfocitárias em presença de viroses agudas. c. Trombocitose em hemograma único. d. Pacientes com adenomegalias suspeitas sem biópsia;;;;a. Adenomegalias reacionais a viroses agudas. b. Atipias linfocitárias em presença de viroses agudas. c. Trombocitose em hemograma único. d. Pacientes com adenomegalias suspeitas sem biópsia;;REUNI p.20
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA ADULTO;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia (Oncologia);composto;inclusao;NaoDedutivel;"/ Agendamento: a. Dor óssea, com eletroforese de proteínas séricas, evidenciando Gamopatia Monoclonal (casos de Mieloma múltiplo). b. Bicitopenia após afastar todas as causas clínicas (hipotireoidismo, doenças hepáticas, uso de medicamentos, esplenomegalia com doença hepática). c. Citopenias + manifestações clínicas suspeitas de leucemia aguda (fadiga generalizada, fraqueza, palidez, equimose, petéquias, sangramentos, infecções recorrentes) – VIDE OBSERVAÇÃO. c.1. Citopenias + linfonodomegalia e esplenomegalia não explicada por quadroinfeccioso agudo; ou c.2. Presença de blastos/ promielócitos no sangue periférico; ou c.3. Paciente com febre + neurogenia (< 1500 /μL); ou c.4. Bicitopenia/pancitopenia com alterações hematológicas graves";;;;"/ Agendamento: a. Dor óssea, com eletroforese de proteínas séricas, evidenciando Gamopatia Monoclonal (casos de Mieloma múltiplo). b. Bicitopenia após afastar todas as causas clínicas (hipotireoidismo, doenças hepáticas, uso de medicamentos, esplenomegalia com doença hepática). c. Citopenias + manifestações clínicas suspeitas de leucemia aguda (fadiga generalizada, fraqueza, palidez, equimose, petéquias, sangramentos, infecções recorrentes) – VIDE OBSERVAÇÃO. c.1. Citopenias + linfonodomegalia e esplenomegalia não explicada por quadroinfeccioso agudo; ou c.2. Presença de blastos/ promielócitos no sangue periférico; ou c.3. Paciente com febre + neurogenia (< 1500 /μL); ou c.4. Bicitopenia/pancitopenia com alterações hematológicas graves";;REUNI p.20
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA ADULTO;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia (Oncologia);composto;inclusao;NaoDedutivel;"Hemoglobina < 7 g/dl; e/ou";;;;"Hemoglobina < 7 g/dl; e/ou";;REUNI p.20
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA ADULTO;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia (Oncologia);composto;inclusao;NaoDedutivel;"Neutrófilos < 500 cels/μL; e/ou";;;;"Neutrófilos < 500 cels/μL; e/ou";;REUNI p.20
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA ADULTO;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia (Oncologia);composto;inclusao;Dedutivel;"Plaquetas < 50 mil cels/mm³. d. Trombocitose: d.1. Isolada > 600.000/mm³ em 3 exames c/ intervalo <1m; ou d.2. Acompanhada de leucocitose e aumento do hematócrito; ou d.3. Associada a sintomas vasomotores, sangramento ou trombose (após avaliação em serviço de urgência / emergência); ou d.4. Associada a leucocitose ou policitemia. Excluir: trombocitose persistente após exclusão de causas secundárias (quadro infeccioso atual, anemia ferropriva, esplenectomia /asplenia, trauma/cirurgia recente). e. Trombocitose: e.1. Isolada > 600.000/mm³ em 3 exames c/ intervalo <1m; ou e.2. Acompanhada de leucocitose e aumento do hematócrito; ou e.3. Associada a sintomas vasomotores, sangramento ou trombose (após avaliaçãoem serviço de urgência / emergência); ou e.4. Associada a leucocitose ou policitemia. Excluir: trombocitose persistente após exclusão de causas secundárias (quadro infeccioso atual, anemia ferropriva, esplenectomia /asplenia, trauma/cirurgia recente). f. Leucocitose com desvio à esquerda em ausência de infecção: f.1. Leucocitose + manifestações clínicas suspeitas de leucemia aguda (fadiga generalizada, fraqueza, palidez, equimose, petéquias, sangramentos, infecçõesrecorrentes); ou f.2. Presença de blastos e promielócitos no sangue periférico; ou f.3. Leucostase (presença de sintomas respiratórios, neurológicos, priapismo empessoas com hiperleucocitose) ou leucócitos > 100 mil cels. /mm³. g. Policitemia: g.1. Suspeita de Policitemia vera (hb > 16,0g/dl em mulheres e > 16,5g/dl em homens), em pessoas com sintomas sugestivos: prurido após o banho, gota,trombose venosa ou arterial prévia, sangramento, esplenomegalia; ou g.2. Policitemia persistente (hb > 16,0g/dl em mulheres e > 16,5g/ dl em homens) após repetição do hemograma em 1 mês e exclusão de causas secundárias (DPOC, tabagismo, hepatocarcinoma, carcinoma renal). OBSERVAÇÃO: PACIENTES COM SUSPEITA DE LEUCEMIA AGUDA NÃO SÃO REGULADOS AMBULATORIALMENTE. NECESSÁRIO ESTAR INTERNADO E INSERIDO NO SISTEMA SER PARA TRANSFERÊNCIA HOSPITALAR";;;F;;;REUNI p.20
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA PEDIÁTRICA;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia Pediátrica (Oncologia);composto;exclusao;NaoDedutivel;a. Adenomegalias reacionais a viroses agudas. b. Atipias linfocitárias em presença de viroses agudas. c. Trombocitose em hemograma único. d. Pacientes com adenomegalias suspeitas sem biópsia;;;;a. Adenomegalias reacionais a viroses agudas. b. Atipias linfocitárias em presença de viroses agudas. c. Trombocitose em hemograma único. d. Pacientes com adenomegalias suspeitas sem biópsia;;REUNI p.22
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA PEDIÁTRICA;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia Pediátrica (Oncologia);composto;inclusao;NaoDedutivel;"/ Agendamento: a. Bicitopenia após afastar todas as causas clínicas (hipotireoidismo, doenças hepáticas, uso de medicamentos, esplenomegalia com doença hepática); ou b. Citopenias com manifestações clínicas suspeitas de leucemia aguda (fadiga generalizada, fraqueza, palidez, equimose, petéquias, sangramentos, infecções recorrentes); ou b.1. Citopenias com linfonodomegalia e esplenomegalia não explicada por quadroinfeccioso agudo; ou b.2. Presença de blastos/ promielócitos no sangue periférico; ou b.3. Paciente com febre + neutropenia (< 1500 /μL); ou b.4. Bicitopenia/pancitopenia com alterações hematológicas graves";;;;"/ Agendamento: a. Bicitopenia após afastar todas as causas clínicas (hipotireoidismo, doenças hepáticas, uso de medicamentos, esplenomegalia com doença hepática); ou b. Citopenias com manifestações clínicas suspeitas de leucemia aguda (fadiga generalizada, fraqueza, palidez, equimose, petéquias, sangramentos, infecções recorrentes); ou b.1. Citopenias com linfonodomegalia e esplenomegalia não explicada por quadroinfeccioso agudo; ou b.2. Presença de blastos/ promielócitos no sangue periférico; ou b.3. Paciente com febre + neutropenia (< 1500 /μL); ou b.4. Bicitopenia/pancitopenia com alterações hematológicas graves";;REUNI p.22
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA PEDIÁTRICA;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia Pediátrica (Oncologia);composto;inclusao;NaoDedutivel;"Hemoglobina < 7 g/dl; e/ou";;;;"Hemoglobina < 7 g/dl; e/ou";;REUNI p.22
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA PEDIÁTRICA;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia Pediátrica (Oncologia);composto;inclusao;NaoDedutivel;"Neutrófilos < 500 cels/μL; e/ou";;;;"Neutrófilos < 500 cels/μL; e/ou";;REUNI p.22
ONCOLOGIA - ONCOLOGIA HEMATOLOGIA PEDIÁTRICA;SER;REUNI;RedeGeral;Ambulatório 1ª vez - Hematologia Pediátrica (Oncologia);composto;inclusao;NaoDedutivel;"Plaquetas < 50 mil cels/mm³. c. Trombocitose: c.1. Isolada > 600.000/mm³ em 3 exames c/ intervalo <1m; ou c.2. Acompanhada de leucocitose e aumento do hematócrito. c.3. Associada a sintomas vasomotores, sangramento ou trombose (após avaliaçãoem serviço de urgência / emergência); ou c.4. Associada a leucocitose ou policitemia; Excluir: trombocitose persistente após exclusão de causas secundárias (quadro infeccioso atual, anemia ferropriva, esplenectomia /asplenia, trauma/cirurgia recente). d. Leucocitose com desvio à esquerda em ausência de infecção: d.1. Leucocitose + manifestações clínicas suspeitas de leucemia aguda (fadiga generalizada, fraqueza, palidez, equimose, petéquias, sangramentos, infecções recorrentes); ou d.2. Presença de blastos e promielócitos no sangue periférico. OBSERVAÇÃO: PACIENTES COM SUSPEITA DE LEUCEMIA AGUDA NÃO SÃO REGULADOS AMBULATORIALMENTE. NECESSÁRIO ESTAR INTERNADO E INSERIDO NO SISTEMA SER PARA TRANSFERÊNCIA HOSPITALAR";;;;"Plaquetas < 50 mil cels/mm³. c. Trombocitose: c.1. Isolada > 600.000/mm³ em 3 exames c/ intervalo <1m; ou c.2. Acompanhada de leucocitose e aumento do hematócrito. c.3. Associada a sintomas vasomotores, sangramento ou trombose (após avaliaçãoem serviço de urgência / emergência); ou c.4. Associada a leucocitose ou policitemia; Excluir: trombocitose persistente após exclusão de causas secundárias (quadro infeccioso atual, anemia ferropriva, esplenectomia /asplenia, trauma/cirurgia recente). d. Leucocitose com desvio à esquerda em ausência de infecção: d.1. Leucocitose + manifestações clínicas suspeitas de leucemia aguda (fadiga generalizada, fraqueza, palidez, equimose, petéquias, sangramentos, infecções recorrentes); ou d.2. Presença de blastos e promielócitos no sangue periférico. OBSERVAÇÃO: PACIENTES COM SUSPEITA DE LEUCEMIA AGUDA NÃO SÃO REGULADOS AMBULATORIALMENTE. NECESSÁRIO ESTAR INTERNADO E INSERIDO NO SISTEMA SER PARA TRANSFERÊNCIA HOSPITALAR";;REUNI p.22
ONCOLOGIA - PRÓSTATA;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir no SER o encaminhamento com a descrição clínica do caso e resultados dos exames de toque retal alterado e PSA > 4 ng/ml, com diagnóstico confirmado por biópsia;;;;;Inserir no SER o encaminhamento com a descrição clínica do caso e resultados dos exames de toque retal alterado e PSA > 4 ng/ml, com diagnóstico confirmado por biópsia;REUNI p.17
OUTRAS ESPECIALIDADES - AVALIAÇÃO DIAGNÓSTICA INFECÇÃO CONGÊNI ZIKA/ STORCH/CHIKUNGUN;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Inserir no SER de forma clara e detalhada o encaminhamento médico de casos suspeitos de infecção congênita em crianças;;;;;Inserir no SER de forma clara e detalhada o encaminhamento médico de casos suspeitos de infecção congênita em crianças;REUNI p.37
OUTRAS ESPECIALIDADES - CENTRO DE REFERÊN MULTIDISCIPLINAR PÓS-COVID 19;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;CIA R Inserir no SER de forma clara e detalhada;;;;;CIA R Inserir no SER de forma clara e detalhada;REUNI p.37
OUTRAS ESPECIALIDADES - CENTRO DE REFERÊN MULTIDISCIPLINAR PÓS-COVID 19;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Encaminhamento médico;;;;;Encaminhamento médico;REUNI p.37
OUTRAS ESPECIALIDADES - CENTRO DE REFERÊN MULTIDISCIPLINAR PÓS-COVID 19;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Comprovação de infecção prévia por COVID-19;;;;;Comprovação de infecção prévia por COVID-19;REUNI p.37
OUTRAS ESPECIALIDADES - CENTRO DE REFERÊN MULTIDISCIPLINAR PÓS-COVID 19;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Descrição de internação e tipo de leito;;;;;Descrição de internação e tipo de leito;REUNI p.37
OUTRAS ESPECIALIDADES - CENTRO DE REFERÊN MULTIDISCIPLINAR PÓS-COVID 19;SER;REUNI;RedeGeral;;SEM_PAR;inclusao;NaoDedutivel;Pacientes com agravamento de comorbidades ou sequelas após a infecção por COVID-19;;;;Pacientes com agravamento de comorbidades ou sequelas após a infecção por COVID-19;;REUNI p.37
OUTRAS ESPECIALIDADES - HORMONIZAÇÃO SAÚDE - TRANS;SER;REUNI;RedeGeral;Ambulatório de 1ª vez - Hormonização - Saúde - Trans;celula;inclusao;Documental;Inserir no SER de forma clara e detalhada;;;;;Inserir no SER de forma clara e detalhada;REUNI p.37
OUTRAS ESPECIALIDADES - HORMONIZAÇÃO SAÚDE - TRANS;SER;REUNI;RedeGeral;Ambulatório de 1ª vez - Hormonização - Saúde - Trans;celula;inclusao;Documental;Encaminhamento médico;;;;;Encaminhamento médico;REUNI p.37
OUTRAS ESPECIALIDADES - HORMONIZAÇÃO SAÚDE - TRANS;SER;REUNI;RedeGeral;Ambulatório de 1ª vez - Hormonização - Saúde - Trans;celula;inclusao;Dedutivel;Idade a partir de 16 anos;16;;;;;REUNI p.37
OUTROS EXAMES - CINTILOGRAFIA DE COR INTEIRO PESQUISA D NEOPLASIAS (AMBULATORIAL);SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;4.17. OUTROS EXAMES Local/tipo de lesão Requisitos necessários TOMOGRAFIA POR EMISSÃODE PÓSITRONS (PET-CT) Inserir no SER, descrevendo de forma clara e detalhada;;;;;4.17. OUTROS EXAMES Local/tipo de lesão Requisitos necessários TOMOGRAFIA POR EMISSÃODE PÓSITRONS (PET-CT) Inserir no SER, descrevendo de forma clara e detalhada;REUNI p.40
OUTROS EXAMES - CINTILOGRAFIA DE COR INTEIRO PESQUISA D NEOPLASIAS (AMBULATORIAL);SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Encaminhamento médico com descrição do caso;;;;;Encaminhamento médico com descrição do caso;REUNI p.40
OUTROS EXAMES - CINTILOGRAFIA DE COR INTEIRO PESQUISA D NEOPLASIAS (AMBULATORIAL);SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Formulário de Alto Custo;;;;;Formulário de Alto Custo;REUNI p.40
OUTROS EXAMES - CINTILOGRAFIA DE COR INTEIRO PESQUISA D NEOPLASIAS (AMBULATORIAL);SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Estadiamento clínico do câncer de pulmão de células não pequenas (carcinoma epidermoide, adenocarcinoma e carcinoma de células grandes), potencialmente ressecável;;;;;Estadiamento clínico do câncer de pulmão de células não pequenas (carcinoma epidermoide, adenocarcinoma e carcinoma de células grandes), potencialmente ressecável;REUNI p.40
OUTROS EXAMES - CINTILOGRAFIA DE COR INTEIRO PESQUISA D NEOPLASIAS (AMBULATORIAL);SER;REUNI;RedeGeral;;SEM_PAR;inclusao;Documental;Detecção de metástases exclusivamente hepáticas e potencialmente ressecáveis decâncer colorretal;;;;;Detecção de metástases exclusivamente hepáticas e potencialmente ressecáveis decâncer colorretal;REUNI p.40
